Entity,Code,Year,"Deaths from cardiovascular diseases per 100,000 people in, both sexes aged less than 1 year","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 1-4 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 5-9 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 10-14 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 15-19 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 20-24 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 25-29 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 30-34 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 35-39 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 40-44 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 45-49 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 50-54 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 55-59 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 60-64 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 65-69 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 70-74 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 75-79 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 80-84 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged over 85 years"
Guyana,GUY,2011,26.824034,0,0,3.4518864,3.5577059,13.714834,19.271873,37.89745,47.473988,117.78806,243.23503,367.61703,731.1338,1034.4661,1756.3925,2260.824,4841.7134,6462.481,5876.125
Guyana,GUY,2012,45.7636,6.924968,3.9753528,2.3568785,8.22465,8.0512705,25.838362,35.602528,66.19328,125.87961,225.18382,467.26477,696.4516,1002.81165,1672.4894,2290.0764,3949.1602,7100,6559.437
Guyana,GUY,2013,25.403276,5.170542,0,3.6282277,8.222622,17.938025,21.549614,29.637863,61.0886,113.749176,205.42688,391.64148,544.3568,881.0774,1698.088,2479.9922,2627.9216,7508.897,5882.353
Guyana,GUY,2014,12.427764,5.13769,1.37893,2.4821286,5.898313,9.811342,22.424725,18.532246,53.561863,126.85605,182.36,419.03775,613.5549,1007.1561,1386.683,2626.4292,2209.6956,8067.867,6780.476
Guyana,GUY,2019,0,3.3350008,4.1130824,5.625167,6.517715,1.2803113,12.378727,34.16234,20.016813,76.91631,138.40982,302.60764,451.46725,550.055,976.60126,1274.3842,2431.4536,1950.0305,4301.343
Guyana,GUY,2018,0,1.6512277,1.3931651,5.5279922,11.4322,3.8239944,16.65168,32.845757,50.160515,121.82123,183.9322,283.53116,583.9499,794.42456,1211.4368,1739.4696,2698.6694,3023.138,6298.6196
Guyana,GUY,2017,19.212296,6.565988,0,13.498191,2.476504,11.515284,23.605034,22.657055,73.3317,105.17278,183.84767,379.75305,565.37915,912.66656,1479.1337,2110.474,2807.9502,3848.4788,6234.598
Guyana,GUY,2016,18.724255,3.3081365,2.8272548,5.250722,9.679136,6.5003448,13.698362,15.611584,57.833317,114.421326,175.41936,319.6883,577.6429,907.4044,1163.2352,2257.0774,2158.9795,5193.5083,6004.843
Guyana,GUY,2015,36.99365,3.4018233,1.3996193,0,5.9351406,17.417635,22.438906,34.00782,62.174877,113.24316,209.11292,421.49097,672.5031,1022.7801,1320.4528,2479.2551,2618.2524,6559.855,6233.2603
Hong Kong,HKG,1955,5.4523396,4.4755945,4.9233193,6.9615097,10.47358,14.170997,15.422829,34.654243,38.674946,80.74133,130.06178,246.95462,331.75507,631.2454,1020.5775,995.71075,1398.8187,1575.3129,1799.1005
Hong Kong,HKG,1956,12.449579,3.026726,1.9295973,8.338694,9.605341,17.804567,15.837821,32.381603,47.3936,76.98546,155.03275,279.5571,355.62625,670.23236,994.4875,1314.4382,1803.0114,2139.0374,3054.449
Hong Kong,HKG,1957,9.123255,4.4144526,3.3451357,8.324112,12.18472,11.919477,16.013435,26.650677,44.81077,73.014015,133.6054,221.39995,374.90805,619.4474,1106.7773,1435.4558,1514.0591,2064.3594,2257.1543
Hong Kong,HKG,1958,17.94612,6.744055,2.7337682,9.9928055,11.843554,14.808101,15.937618,29.425636,42.52978,76.65441,137.39644,277.6023,395.45825,610.4547,1041.478,1622.5784,2146.7842,2195.8098,2770.3984
Hong Kong,HKG,1959,10.913348,4.5775957,4.888099,7.419123,18.918722,19.698025,19.088728,28.227655,39.028328,80.13029,134.48856,251.78986,433.73495,675.3934,1129.7557,1572.143,2346.3203,2748.2446,2994.012
Hong Kong,HKG,1960,7.075472,2.4600246,3.1145184,9.288824,6.1690316,15.562249,21.625952,23.956724,37.64604,64.096146,113.06991,224.7744,391.35513,710.4,977.6675,1550.7812,2484.6155,3685.1853,5368.421
Hong Kong,HKG,1961,2.8653295,3.0645921,3.458612,7.158419,10.695188,12.390294,10.895884,21.906225,34.904015,63.328423,118.06798,227.78192,403.9517,730.659,978.0702,1609.4276,2727.2727,2558.4417,4642.857
Hong Kong,HKG,1962,9.285051,2.1067417,2.3569746,9.9009905,10.823529,8.09307,14.3560295,18.553577,38.96654,66.983376,119.00425,244.3662,426.80414,756.03217,975.30865,1745.2229,2411.3923,3250,3567.5676
Hong Kong,HKG,1963,19.748653,2.7919962,4.809703,6.065401,15.056461,9.591116,13.524937,24.187452,33.758747,77.38647,119.69112,256.23737,452.26614,845.36084,990.4031,1613.9818,2410.4045,3116.883,3209.3022
Hong Kong,HKG,1964,13.257576,2.300437,3.410915,7.253627,9.715994,10.330579,10.680908,23.01496,37.454693,62.70023,133.6184,272.72726,403.77698,797.9798,1040.9253,1876.8329,2645.8333,3316.4558,3612.2449
Hong Kong,HKG,1965,9.018036,4.38293,2.712127,4.777831,13.694055,11.173184,14.378479,20.249222,37.284145,70.5301,120.61855,260.45627,393.4837,731.8573,1001.6584,1857.5419,2623.8096,3964.2856,4444.4443
Hong Kong,HKG,1966,4.43459,1.4067996,2.074689,7.7661033,8.86579,17.080746,16.0401,20.841846,31.102362,69.75697,113.82114,225.48407,382.23633,742.78845,960.5678,1834.6666,2515.5557,3804.348,4228.0703
Hong Kong,HKG,1967,4.6565776,3.4491253,2.780352,8.513425,10.955056,8.407287,13.224822,15.448852,27.487417,64.488014,103.532875,231.87538,368.26346,641.4027,1048.0481,1623.4414,2453.7815,3582.5242,4762.712
Hong Kong,HKG,1968,3.699137,2.596054,1.4719411,6.0568085,13.126805,11.278195,12.873326,16.832111,23.543034,52.831783,94.60105,209.67741,332.1403,712.3288,957.8488,1527.6498,2554.2168,3614.0352,4612.9033
Hong Kong,HKG,1969,18.041237,1.6420361,0.9242144,5.0110245,9.233841,9.756098,9.384776,21.69982,28.114017,53.519966,94.02915,183.43524,349.03046,603.7182,970.12805,1403.397,2528.9575,3039.0625,4138.4614
Hong Kong,HKG,1970,19.736841,2.3161552,1.6936394,4.4521875,8.305648,13.080444,9.009009,14.3918295,26.243635,47.996826,101.462524,188.42888,385.33334,627.5924,1055.2487,1568.6274,2441.1765,3453.9006,4128.5713
Hong Kong,HKG,1971,9.283819,1.8143332,2.3314552,4.704554,10.17179,8.191925,13.21378,18.60687,32.21957,48.705063,94.39003,185.80908,345.75836,583.1933,976.1905,1440.367,2103.0928,3222.2222,3794.8718
Hong Kong,HKG,1972,7.643312,0,1.8214936,4.590525,7.8141956,11.092624,7.623318,12,26.217228,48.117966,89.74923,166.08128,333.1246,567.74194,908.8608,1487.5444,2041.6666,3111.111,4231.7075
Hong Kong,HKG,1973,14.833127,2.2428708,1.2687672,3.7722292,6.9886947,6.7270374,11.00693,18.858309,27.681662,49.435577,88.526,191.43701,287.00906,572.64294,927.05884,1394.1481,1970.5015,3067.7966,4097.826
Hong Kong,HKG,1974,25.703794,0.95328885,0.8886914,5.519943,5.436893,7.8412156,9.084302,13.677812,20.627802,42.896496,83.01887,165.85603,294.70007,582.08954,865.3637,1524.2881,2043.7158,3113.5134,4252.5254
Hong Kong,HKG,1975,9.638555,2.502346,1.8600326,2.2267582,5.328259,7.587951,9.618368,13.307984,20.758123,40.903778,81.39535,162.60544,308.37006,578.31323,827.48535,1539.557,2103.0928,2819.5876,4257.143
Hong Kong,HKG,1976,10.484928,0.9310987,2.4160426,4.2886443,4.5163717,3.8314176,11.357341,19.30147,25.360735,46.695686,93.82423,176.96014,313.64124,601.1788,1051.4631,1546.8976,2378.6409,3073.8916,4401.7856
Hong Kong,HKG,1977,3.7783375,0.31347963,0.99304867,3.895598,4.2032166,4.4919786,9.205681,11.875512,25.842178,44.568245,84.38486,164.1663,299.63712,608.0306,979.4776,1478.0764,2214.123,3186.0466,4508.197
Hong Kong,HKG,1978,2.5542784,0.62833804,0.25006253,2.4630542,3.213138,5.245108,8.514901,12.491077,19.31434,35.444046,89.054535,183.57083,307.9602,558.65924,1013.6869,1546.2069,2174.0042,3086.9565,4503.7593
Hong Kong,HKG,1979,3.558719,1.8501388,1.1981788,2.7385716,3.16403,4.529617,7.858105,11.525629,21.931871,44.409817,91.39785,161.86612,305.5424,577.8443,989.77185,1661.8611,2294.1177,3052,4555.5557
Hong Kong,HKG,1980,4.7281322,2.7760642,1.185396,1.7663944,2.631579,4.1276393,5.161024,11.153428,20.508247,41.22497,87.53822,152.56258,295.65216,508.9855,926.86566,1540.3727,2046.3822,3052.2388,4237.5
Hong Kong,HKG,1981,0,2.427921,1.9309679,3.6003602,3.162333,4.3175025,6.7634773,7.875895,14.841557,32.65941,76.66543,134.7464,257.27274,462.65448,808.49585,1293.5685,1896.7971,2915.5405,3841.4634
Hong Kong,HKG,1982,0,1.1986815,0.2417795,1.8390805,2.5849335,3.617826,5.496588,10.825439,15.118791,33.239887,72.28018,136.32959,257.58243,443.6842,758.71313,1276.0315,1930.1165,2930.3796,3826.087
Hong Kong,HKG,1983,3.4802785,1.4624159,0.24324982,1.8570102,3.5169988,2.9542098,4.6745777,7.5692043,16.159697,31.870861,61.87104,129.47762,247.88136,471.34744,760.3627,1354.2056,1800.3096,2777.448,3781.5535
Hong Kong,HKG,1984,4.884005,1.1597564,1.7089844,3.5104141,2.0811656,3.6709495,3.0890682,7.3637705,11.834319,26.819923,58.73494,119.27982,214.57822,424.2116,712.4921,1208.2217,1754.6897,2527.7778,3340.5173
Hong Kong,HKG,1985,6.385696,1.7411492,1.4655594,1.4134276,2.8502522,2.5671744,3.9623575,8.574928,11.681056,27.072758,58.577404,118.56061,203.57852,404.56122,650.3966,1139.3163,1546.5587,2483.2905,3254.8262
Hong Kong,HKG,1986,2.631579,0.8795075,1.9065777,2.5062656,2.415459,2.4591603,5.6984696,8.580343,16.852598,26.27451,46.296295,112.76828,178.13606,368.98148,618.8179,1089.0851,1788.6525,2400.4976,4080.851
Hong Kong,HKG,1987,2.7173913,1.5060241,0.7045561,1.604033,3.3791394,3.2444124,3.5239468,9.602955,11.875421,23.107002,51.896206,103.763245,190.97223,353.9704,638.7921,1093.4363,1760.7843,2483.4905,3759.3984
Hong Kong,HKG,1988,5.5325036,1.5581177,0.92571163,2.778421,3.657979,2.626149,5.4105663,6.142506,13.118279,16.750948,51.23967,91.84803,186.55016,339.317,625.2784,1029.4117,1758.7035,2334.852,3632.107
Hong Kong,HKG,1989,2.5773196,1.2783637,1.1423349,0.93457943,1.8227386,3.9077766,6.355259,6.3439064,12.055706,21.13867,57.20339,103.939964,171.38542,312.52692,570.19904,1003.69275,1665.9243,2400,3365.2695
Hong Kong,HKG,1990,5.5944057,1.9723866,0.9385265,1.6493874,3.6849377,2.814462,3.9519184,5.754686,13.745705,21.004099,40.050064,97.14726,173.63222,318.95093,597.30457,1056.8265,1762.2767,2885.1675,3835.5264
Hong Kong,HKG,1991,17.492712,2.3411372,0.48496604,2.3562677,3.0260708,4.1914845,3.1981149,6.2520037,11.627907,23.979107,45.561665,84.31836,165.64885,307.37366,549.45056,979.92834,1633.4406,2620.469,3929.5303
Hong Kong,HKG,1992,8.07537,2.7210884,2.255074,3.286385,3.3428845,5.3038673,4.337266,4.875747,12.536873,23.627363,40.270847,102.5641,169.0412,333.05786,570.7019,1023.0126,1667.0114,2683.7944,4043.077
Hong Kong,HKG,1993,2.6455026,1.0169492,0,0.93830633,2.686859,2.1584287,4.793183,6.4714947,10.366275,21.794872,41.52249,82.014984,146.60493,294.0935,529.49854,966.1476,1470.1195,2549.27,3632.7683
Hong Kong,HKG,1994,6.6137567,1.6857721,1.3048017,0.7090522,2.477087,1.6824396,4.1226025,5.427408,10.820414,21.875633,38.419018,87.24832,140.02333,287.9837,482.66034,977.8934,1504.3228,2423.7856,3374.677
Hong Kong,HKG,1995,6.7658997,1.6463616,1.2987013,0.23121387,2.1367521,4.2166,4.825538,6.721662,11.620603,18.361303,34.595135,80.1495,131.92818,240.58084,451.9621,835.25134,1410.6019,2673.5015,3424.3176
Hong Kong,HKG,1996,11.869436,1.6072003,1.2899897,1.1415526,1.1218308,2.7328148,3.7126415,4.0730124,9.9985075,16.531961,34.12132,59.780552,125.5796,217.34276,438.28714,729.7896,1257.8773,2181.5603,3351.5981
Hong Kong,HKG,1997,14.195583,1.3342228,1.0240655,0.23573786,1.9667832,2.3118958,5.0476723,6.4122615,9.877635,20.975353,30.089628,67.84862,112.97405,213.22437,396.46674,690.5149,1221.6045,1926.5537,3404.2554
Hong Kong,HKG,1998,9.157509,0,1.0022551,1.1887779,1.5047292,2.546149,2.6168225,6.3538613,9.163636,18.861681,26.765493,67.72908,118.96838,205.2253,397.34833,727.70197,1188.172,2195.3232,3890.0415
Hong Kong,HKG,1999,13.671875,0.73773515,0.9945301,1.1633317,1.9446845,1.9165246,3.5815268,4.7050915,8.521086,17.096724,32.29665,53.072624,109.49813,206.63069,352.6149,707.3296,1279.8535,2190.7285,4112.871
Hong Kong,HKG,2000,16.161615,0.8156607,1.494396,1.8522806,1.9607843,1.713796,4.3135786,3.7587562,6.960557,17.60777,29.73183,54.835495,105.045494,194.2502,368.04453,681.8182,1239.7703,2168.109,4329.091
Hong Kong,HKG,2001,21.321962,3.9840639,1.5136226,1.397624,0.896861,1.9234879,4.9608855,4.121587,10.392272,12.523943,25.199184,46.681923,89.07363,148.20717,316.67334,561.8459,1059.6808,1798.3778,3525.559
Hong Kong,HKG,2002,21.276596,0.46707147,1.5400411,0.924428,2.0543256,1.978022,3.1335683,4.821767,7.917538,13.234439,27.354025,52.919308,88.110405,157.00082,296.89984,598.97534,999.3399,1816.5939,3601.1816
Hong Kong,HKG,2003,20.20202,2.0232675,0.26852846,1.6282856,2.0920503,1.9915911,3.867291,4.535147,9.25345,12.521589,28.514257,47.023937,73.13957,175.15099,293.50443,562.07367,1108.8479,1923.7899,3887.3435
Hong Kong,HKG,2004,7.9155674,2.634352,0.5624297,1.185115,0.9178522,3.2209578,3.9134912,4.7863855,7.9687753,13.586957,28.57599,52.545826,81.23735,174.61005,300.56406,576.1299,1069.8958,1833.9806,4040.3645
Hong Kong,HKG,2005,30.456852,2.7517886,0.9014423,0.72289157,2.0727775,1.9112338,3.698377,5.2120776,7.9539685,12.623331,23.449553,45.106884,72.40402,153.97704,287.97726,551.46735,1042.4028,1875.5803,3783.555
Hong Kong,HKG,2006,21.12676,1.1737089,0.31836995,1.4559573,1.3755158,2.1168501,3.1853473,7.1115975,6.9036937,16.126623,23.657871,43.641834,78.10651,134.07133,272.53928,511.60754,947.92834,1676.1313,3294.377
Hong Kong,HKG,2007,16.86747,0.5780347,0.67957866,0.24408104,1.5876616,2.149151,2.9199922,4.1833396,11.302382,17.953047,31.164488,48.09763,77.2192,150.45871,280.2385,509.5704,953.6388,1788.2845,3597.1223
Hong Kong,HKG,2008,15.283843,1.1534026,1.4265335,0.5042864,2.0403538,1.3134851,3.789314,4.43459,8.515815,15.2856,28.131079,49.034683,84.29788,138.01054,269.7077,512.9402,987.05334,1792.1349,3746.8599
Hong Kong,HKG,2009,13.043478,3.3333333,1.521491,0.5334756,1.1598237,1.3207132,3.3815517,5.972378,9.095679,16.07771,30.122278,49.65358,83.63101,136.55338,247.76387,467.26572,870.3428,1570.8783,3241.3794
Hong Kong,HKG,2010,22.916666,2.631579,0.3949447,2.266289,1.1682243,2.2138588,2.4303608,5.934718,9.637287,19.486118,30.198317,45.251038,80.63531,126.13333,258.9325,450.77054,823.0958,1505.102,3268.9363
Hong Kong,HKG,2011,9.469697,2.5458248,0.41118422,0.6040471,0.4720321,1.3289037,2.621232,3.6363637,11.1980095,15.540422,28.23385,47.514503,75.0341,118.4082,218.09645,389.3229,746.5887,1416.8378,3006.3796
Hong Kong,HKG,2012,15.686275,1.893043,1.2285012,0.32637075,0.7147963,2.18436,0.9455371,5.8802567,12.014134,19.44782,29.808598,44.27814,70.847206,117.38623,204.23601,396.2008,751.5558,1283.4437,2816.357
Hong Kong,HKG,2013,9.259259,1.8475751,0.80612653,0.69276065,1.2324377,1.0928962,2.1297193,4.884005,9.851335,15.757576,32.082924,43.25894,70.98928,115.68007,178.24466,383.3881,646.0514,1177.6649,2517.0256
Hong Kong,HKG,2014,14,3.712297,0.7613247,2.1794405,1.0349288,1.3309672,2.3300972,5.8721933,10.24627,17.989967,33.72509,47.38041,75.829384,114.75766,189.0898,365.95746,621.11804,1180.935,2686.1843
Hong Kong,HKG,2017,14.981274,0.44722718,0.656168,0.76045626,0.6333122,1.3586956,2.5712025,4.3844266,8.756868,19.089317,29.654325,42.332268,63.416187,106.664116,166.3837,282.3388,538.6169,984.2474,2215.729
Hong Kong,HKG,2016,24.390244,1.32626,0,0.38580248,0.8800235,2.0220175,3.7240298,5.5440054,8.927009,16.321516,29.62963,45.716064,70.46549,110.640015,170.07834,319.74637,575.0969,1096.4072,2296.0186
Hong Kong,HKG,2015,10.830325,0.4416961,0.3581662,0.7535795,1.1037527,2.8972588,2.3364487,3.1098826,8.760951,18.329586,29.829794,47.473667,66.52466,110.78287,172.12889,349.55545,602.38666,1119.1335,2458.9758
Hungary,HUN,1955,0,6.129955,3.4284315,5.9693747,12.904997,14.272376,20.694088,26.888605,44.01875,76.0095,146.33435,273.32028,475.95975,873.68677,1545.7047,2671.6904,4464.6816,6697.3887,8490.566
Hungary,HUN,1956,1.01833,7.404469,4.8635826,8.475681,12.076301,14.553863,20.968159,27.512419,49.048862,78.32396,145.93437,267.11105,493.56534,884.40796,1632.7528,2867.0383,5056.3857,7945.668,11974.452
Hungary,HUN,1957,1.7452008,4.423052,3.26683,5.0371156,15.576761,17.556482,18.79447,27.71575,45.49095,77.8951,135.84265,258.16888,480.3695,876.17975,1592.2773,2920.4058,4865.7104,7893.5576,11968.75
Hungary,HUN,1958,1.921845,3.308191,3.3360176,5.858612,9.657837,15.240328,15.063102,25.903294,37.848606,75.74248,128.331,248.76257,426.12643,784.5184,1513.2638,2739.5994,4787.5,7941.97,11186.667
Hungary,HUN,1959,0,3.6578503,3.5662544,6.646217,9.300445,12.214864,15.949402,23.524721,39.700573,72.6123,137.82007,247.46451,482.02557,819.0817,1616.6134,2910.5444,5247.4414,8674.026,13117.264
Hungary,HUN,1960,0.698812,3.1973202,2.2732193,5.101406,11.468196,11.840374,18.34734,26.081171,43.863125,63.275173,129.0276,244.38713,470.97443,858.85706,1579.3739,3004.189,5471.831,9040.15,14230.284
Hungary,HUN,1961,0,2.948886,2.3499253,4.7881255,10.857909,13.402508,18.42594,25.127653,41.370224,66.02194,124.7643,239.27563,442.24478,804.3778,1486.5369,2891.8918,5232.306,9054.678,14154.303
Hungary,HUN,1962,0,5.0164332,2.143393,4.1007614,10.52211,10.596213,17.872711,26.422764,43.29349,75.39812,139.14427,259.78387,472.18915,909.84393,1653.0299,3285.4456,6093.4004,10822.353,18273.775
Hungary,HUN,1963,2.3771791,6.3279696,2.3171136,3.574311,8.618438,10.110804,16.342756,26.225925,45.83222,71.3051,142.7991,241.51869,449.43066,846.4009,1541.2866,2972.0793,5467.033,9402.027,16096.317
Hungary,HUN,1964,0,6.967985,2.8073459,3.5738218,9.231953,10.158472,16.868896,26.851212,44.924232,71.87331,132.1048,235.17558,433.82352,844.9338,1580.991,2991.45,5363.2456,9766.345,17094.852
Hungary,HUN,1965,0,4.4556375,2.010808,2.1694326,6.3638635,9.114059,15.877683,31.721415,42.83604,79.71111,127.086006,242.46027,457.0703,871.48444,1623.7646,3164.2148,5994.6465,10754.933,18670.984
Hungary,HUN,1966,0,4.142829,2.0145044,2.8895547,8.042252,9.832974,14.347826,27.027027,46.637745,76.15364,119.394516,235.41768,417.5074,808.97626,1460.5615,2783.105,5240.385,9346.115,16514.78
Hungary,HUN,1967,0,5.7019267,0.7096225,2.0399399,4.6998005,7.7623124,12.642045,26.908453,41.27939,80.5324,135.86777,235.86107,438.96857,857.9535,1574.9402,3015.3076,5565.8794,10229.105,17555.814
Hungary,HUN,1968,0,4.2177916,2.662328,2.9844148,6.1271677,10.363374,15.733779,27.115128,51.660007,92.40163,142.91997,265.3573,474.73987,888.6888,1676.6965,3085.2922,5794.8716,10605.39,18775.555
Hungary,HUN,1969,0,3.6975412,1.372579,2.5782256,5.150599,8.370895,16.067537,28.592703,52.76382,91.797935,158.60548,276.09042,495.78946,929.16156,1795.4833,3276.8691,5846.5,10181.391,18387.098
Hungary,HUN,1970,0,4.7889323,1.2435877,2.0100503,5.7198358,7.0289946,16.673445,27.35877,56.25,104.246056,163.60168,274.34995,491.38065,953.4406,1747.4662,3170.8826,5751.547,10250.471,18386.832
Hungary,HUN,1971,0,4.127967,1.4139827,3.088492,5.534859,9.7696295,15.51865,28.05377,56.650246,104.94505,172.58263,287.55115,518.3618,944.7514,1732.4062,3237.9,5823.368,10021.576,17866
Hungary,HUN,1972,0,2.7155466,0.464756,3.1214528,3.847798,8.485562,17.840248,28.719128,57.853672,109.511284,168.5424,273.79535,518.9003,917.8871,1647.7817,3000.2676,5459.8506,9660.551,17880.078
Hungary,HUN,1973,0,2.5458248,1.20012,2.660754,4.73777,9.489642,18.932875,26.21934,53.95737,105.050224,179.07138,283.12433,521.53845,895.5491,1666.8716,3075.0657,5563.636,9763.556,17923.65
Hungary,HUN,1974,0,2.37691,1.1604294,3.1987815,5.6179776,7.381725,15.188888,33.37931,54.88079,106.71378,183.3449,306.47913,511.65024,895.5127,1609.946,3027.5325,5248.671,9387.264,17373.43
Hungary,HUN,1975,0,2.80343,1.4088476,2.0246067,5.038418,7.8065705,13.753943,28.657206,54.312145,102.405304,192.57509,298.79077,482.55948,906.0144,1624.1766,3025.2014,5481.0425,9523.967,17569.912
Hungary,HUN,1976,0,0.1552072,0.5514199,1.8885741,5.519655,9.194911,14.912706,30.423462,56.767914,101.674995,196.12523,327.29062,496.52777,930.675,1625,3027.9866,5327.5728,9431.171,17288.225
Hungary,HUN,1977,1.6968325,1.3206162,1.4984335,2.6377037,5.12091,7.086107,15.280739,32.37655,58.84058,116.303375,206.25708,333.14407,500.08932,933.05786,1638.175,2928.2788,5159.3984,8906.393,16145.548
Hungary,HUN,1978,0,2.1171489,1.0854816,1.953125,5.4839187,6.861443,16.633709,28.784649,69.45631,127.02253,217.95604,362.22733,549.3249,1011.1985,1702.8718,3074.6533,5485.5557,9520.588,17229.752
Hungary,HUN,1979,4.36409,1.9698888,1.7291833,1.8906341,4.2813454,7.885136,13.841999,34.270763,61.210262,122.33395,219.00348,357.10168,589.0555,965.06775,1657.2217,2963.0542,5311.005,9174.535,16483.092
Hungary,HUN,1980,3.2722514,2.0242915,1.5136226,1.5460296,4.800991,8.008135,18.19392,33.62214,72.734886,146.6687,242.3526,404.62762,646.97174,1039.9202,1743.3762,3074.3723,5418.1284,9198.921,17000
Hungary,HUN,1981,11.896431,0.90909094,1.2048193,1.1008669,4.0574284,8.824328,19.442926,42.965355,76.05792,143.56808,258.9515,447.95322,651.6637,991.8286,1799.1284,3050.812,5444.1606,8973.649,16183.14
Hungary,HUN,1982,5.8953576,2.5559106,1.1640089,1.4965986,3.6894696,8.311837,18.269337,40.781647,75.20268,146.59142,251.19212,414.08325,647.5817,1037.7395,1784.1659,3044.2922,5272.4326,9181.524,16417.828
Hungary,HUN,1983,8.587041,2.1948338,1.7097914,1.7574693,3.7280047,8.788917,17.309206,40.324505,88.15465,153.96988,254.40924,421.1232,679.3578,1045.9254,1822.2949,3051.5022,5313.0527,9176.434,16681.879
Hungary,HUN,1984,6.446414,1.7937219,0.8011903,0.79323107,3.4727247,8.712932,17.142857,45.57517,83.456726,141.21864,254.56549,409.5238,683.3205,1118.9736,1716.2001,3025.7395,5234.606,8959.494,15796.129
Hungary,HUN,1985,5.582137,3.0251465,1.305638,1.2631047,3.3807578,7.3128986,16.875479,35.550587,81.13059,148.1218,251.37384,413.37247,689.10156,1070.8828,1692.8124,3039.1191,5241.253,8972.802,16517.326
Hungary,HUN,1986,0.78802204,0.586281,1.2482836,1.8096272,3.724138,7.0532913,18.022938,37.20828,76.681335,135.01505,238.15442,401.9902,679.4692,1072.9796,1651.11,3020.5708,5179.6875,8831.136,15753.589
Hungary,HUN,1987,0.8006405,2.3866348,0.78947365,2.2144523,2.9980922,4.4773817,16.431248,38.71181,77.78324,122.70201,221.76309,388.09332,635.81903,1033.9911,1616.7294,2958.2117,4850.5415,8384.379,15098.152
Hungary,HUN,1988,0.8116883,1.20024,1.2519126,1.8260671,2.0325203,6.1404824,16.027561,37.28468,71.02307,130.65959,212.08014,383.5102,622.29645,1047.1381,1609.1681,2817.8137,4727.955,8241.05,14462.306
Hungary,HUN,1989,0,2.004008,1.1761247,1.3752005,1.5898252,6.3934903,13.372272,39.13096,72.53825,134.44917,228.14531,386.794,639.01886,1042.1392,1668.6635,2717.63,4689.73,8238.532,14754.292
Hungary,HUN,1990,2.4435737,1.8235086,0.9249296,1.3185543,4.691246,5.0781674,15.278441,43.991787,78.75414,135.62134,241.26422,394.42783,668.11993,1049.8679,1653.5806,2634.5159,4855.9316,8393.693,16046.63
Hungary,HUN,1991,0.80136555,2.2410197,0.47196156,1.0099863,2.6597674,6.0814004,15.061696,42.266685,77.76095,146.06886,251.89143,393.95682,638.5245,1032.7367,1641.5823,2615.3628,4774.6035,8226.408,15791.503
Hungary,HUN,1992,0,1.6273029,0.79661596,0.9289931,1.5215908,7.519048,17.851572,41.673576,85.767746,154.62396,253.9282,404.06946,646.35895,1026.6652,1678.8165,2597.5781,4807.669,8117.689,15473.873
Hungary,HUN,1993,2.5437741,2.6439745,1.1202742,1.1165575,2.4132771,7.0436444,15.676925,34.90981,95.45345,155.9002,256.45383,404.1085,635.9353,1057.604,1699.1283,2677.6265,4842.0425,8085.0044,15505.8955
Hungary,HUN,1994,0,1.845851,0.8012461,1.315626,2.31681,4.4441214,12.128762,34.71741,80.038536,140.66179,241.77477,366.07193,604.0854,982.8502,1570.5598,2714.491,4365.0396,7741.9355,14832.82
Hungary,HUN,1995,2.6650794,0.41740668,1.126474,1.661255,2.5254166,3.7256005,12.462522,30.662008,77.06829,135.31575,234.06894,353.04147,596.4005,962.9644,1538.1782,2553.7727,4131.9688,7869.363,14889.299
Hungary,HUN,1996,0,0.85764027,0.16172542,2.0022085,2.3908243,4.3010488,10.03002,27.783453,69.635994,128.16739,219.87236,342.77255,572.4056,911.88934,1514.5428,2582.0396,4167.447,7915.919,15031.332
Hungary,HUN,1997,1.9664524,1.3303798,0.9746525,0.78088886,2.8949082,5.475278,8.912594,23.44139,61.825565,128.8566,217.27373,331.9049,525.921,878.821,1463.6487,2468.9487,3987.5981,7630.766,14255.507
Hungary,HUN,1998,2.0479634,1.1506342,0.6558312,0.9441103,4.2696137,3.9670548,8.450778,20.771715,66.60421,133.09816,213.77867,354.8153,523.91187,904.61475,1456.7686,2454.7463,4042.5486,7527.338,14435.538
Hungary,HUN,1999,0,1.1926485,0.33280694,0.81228566,3.2778385,4.962493,8.75665,20.765284,61.343204,133.39928,223.23875,344.21625,525.11316,891.0646,1464.4456,2560.2275,4373.943,7663.637,15666.607
